"Locus_tag"	"start"	"stop"	"strand"	"KEGG_definition"	"Knumber"	"gene_name"	"COG_category"	"X3hControl"	"X3hMedium"	"X3hPlant"	"X7dControl"	"X7dMedium"	"X7dPlant"	"Library"	"insertion_num"	"log2FC_3h"	"pval_3h"	"qval_3h"	"res_3h"	"log2FC_7d"	"pval_7d"	"qval_7d"	"res_7d"
"DLM_0089"	85473	86561	"+"	"epoxyqueuosine reductase [EC:1.17.99.6]"	"K18979"	"COG1600"	"C"	19.5510688836105	19.8663366336634	20.9130434782609	17.0701754385965	17.3287671232877	20.1428571428571	19.7987616099071	10	0.00216212845598104	0.561781980645278	0.636768310792954	NA	0.155658008019008	0.832726674781231	0.539358739693584	NA
"DLM_0090"	86628	87098	"-"	NA	NA	"COG1247"	"M"	3.02375296912114	3.18811881188119	2.8695652173913	2.90877192982456	2.97260273972603	4.78571428571429	3.5015479876161	3	-0.17050153810819	0.705763643883971	0.666753132726309	NA	0.635564125156434	0.00783656914770857	0.0644285250322095	NA
"DLM_0091"	87095	87514	"-"	"3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]"	"K17865"	"maoC"	"I"	5.96912114014252	5.62128712871287	10.7826086956522	5.74385964912281	5.99657534246575	3.85714285714286	6.21981424148607	2	0.758122400940934	0.423993701513189	0.600394073092751	NA	-0.657247878116273	0.036135670565378	0.163589508129318	NA
"DLM_0092"	87810	88505	"+"	"electron transfer flavoprotein beta subunit"	"K03521"	NA	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0093"	88509	89441	"+"	"electron transfer flavoprotein alpha subunit"	"K03522"	"fixB"	"C"	2.99524940617577	3.33168316831683	2.56521739130435	2.70526315789474	2.8013698630137	1.92857142857143	3.00928792569659	1	-0.318588464531665	NA	NA	NA	-0.570996321557153	NA	NA	NA
"DLM_0094"	89657	91438	"+"	"3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]"	"K20035"	"caiA"	"I"	26.437054631829	26.6460396039604	26.4782608695652	27.280701754386	25.5	23.8571428571429	27.3513931888545	13	-0.0933015593222624	0.118426511274964	0.411091679476341	NA	-0.279431603042735	0.123156251915798	0.293596588608503	NA
"DLM_0095"	91710	92813	"+"	"carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]"	"K01956"	"carA"	"EF"	2.87648456057007	2.79455445544554	2.08695652173913	0.72280701754386	0.787671232876712	1.92857142857143	2.60061919504644	7	-0.569085004755759	0.441624052847757	0.606078974632278	NA	1.41861590964809	0.559545895290629	0.478433159761264	NA
"DLM_0096"	92837	93493	"+"	"leucine efflux protein"	"K11250"	"rhtB"	"E"	6.12351543942993	6.24752475247525	2.08695652173913	1.21754385964912	1.63013698630137	4.35714285714286	5.65789473684211	6	-1.64795300120578	0.00527359548759856	0.0814262260973457	NA	1.57107404017021	0.000765306932546325	0.0114133730773241	"Enriched"
"DLM_0097"	93520	96729	"+"	"carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]"	"K01955"	"purH"	"F"	9.80047505938242	9.60891089108911	6.60869565217391	2.55789473684211	2.8527397260274	9.57142857142857	9.3297213622291	27	-0.669239744007026	0.000625971774463267	0.0165019039451799	NA	2.07745874855207	0.000110398054692682	0.00212387766242189	"Enriched"
"DLM_0098"	96897	97373	"+"	"transcription elongation factor GreA"	"K03624"	"COG0782"	"K"	1.98574821852732	2.09158415841584	3.65217391304348	1.89473684210526	1.98287671232877	1.5	2.02476780185758	3	0.784079337132591	0.520239332172833	0.628127219770015	NA	-0.43573649194668	0.272761439781174	0.380252400420471	NA
"DLM_0099"	97431	97859	"+"	NA	NA	NA	NA	4.19239904988124	4.17574257425743	4.52173913043478	3.71228070175439	4.03424657534247	3.35714285714286	4.42724458204334	5	0.0141082964172635	0.797689913738818	0.690625855388724	NA	-0.227831834241976	0.253100816470173	0.369490454302279	NA
"DLM_0100"	97957	98289	"-"	"RNA-binding protein"	"K07574"	NA	"J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0101"	98427	99044	"+"	"23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]"	"K02427"	"ftsJ"	"J"	1.27790973871734	1.16831683168317	2.30434782608696	1.27719298245614	1.57876712328767	1.28571428571429	1.41021671826625	1	0.755579138441289	NA	NA	NA	-0.0731664125619717	NA	NA	NA
"DLM_0102"	99125	101035	"+"	"cell division protease FtsH [EC:3.4.24.-]"	"K03798"	"hflB"	"O"	0.0166270783847981	0.00495049504950495	0.0434782608695652	0.0105263157894737	0.0102739726027397	0.0714285714285714	0.021671826625387	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0103"	101053	101946	"+"	"dihydropteroate synthase [EC:2.5.1.15]"	"K00796"	"folP"	"H"	0.648456057007126	0.589108910891089	0.217391304347826	0.684210526315789	0.595890410958904	1.07142857142857	0.674922600619195	1	-1.67170799959778	NA	NA	NA	0.56426350805332	NA	NA	NA
"DLM_0104"	102096	103430	"+"	"phosphoglucosamine mutase [EC:5.4.2.10]"	"K03431"	NA	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0105"	103497	104546	"-"	"alanine racemase [EC:5.1.1.1]"	"K01775"	"alr"	"M"	12.3491686460808	12.1856435643564	11.0434782608696	11.7368421052632	12.2979452054795	14.0714285714286	12.7383900928793	10	-0.259960046870114	0.423697261409121	0.600394073092751	NA	0.175942024237673	0.142491616951565	0.307891888163449	NA
"DLM_0106"	104681	105310	"+"	"membrane-associated protein"	"K03975"	"dedA"	"S"	5.60807600950119	5.82920792079208	17.6086956521739	6.73333333333333	9.22945205479452	4.07142857142857	7.10681114551084	10	1.56689051040368	0.000242200516930453	0.00854518695986451	"Enriched"	-0.816685100646243	0.00420866555171849	0.0432596129979324	NA
"DLM_0107"	105371	105697	"-"	"FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]"	"K03772/K01802"	"fkpA"	"O"	3.72209026128266	4.11633663366337	6	3.8280701754386	3.8458904109589	5.07142857142857	3.91176470588235	3	0.593856038740303	0.201412571147842	0.487824802201508	NA	0.323014959375487	0.620752621525611	0.496353416775124	NA
"DLM_0108"	105923	106639	"+"	NA	NA	"COG5473"	"S"	25.603325415677	25.1262376237624	22.9565217391304	24.8491228070175	21.3767123287671	27.5	24.750773993808	13	-0.252420554930153	0.304682783862629	0.549317790315538	NA	0.0652353594309419	0.0267135310580862	0.137046549854816	NA
"DLM_0109"	106650	107699	"+"	"glycerate dehydrogenase [EC:1.1.1.29]"	"K00018"	"ldhA"	"CHR"	18.5391923990499	18.210396039604	22.3478260869565	17.1929824561403	18.0102739726027	19.5	20.266253869969	8	0.173232642848411	0.109420729415852	0.402387889579767	NA	0.0950729229536943	0.985999089524012	0.571527771033913	NA
"DLM_0110"	107674	108153	"-"	NA	NA	NA	NA	0.0142517814726841	0.0099009900990099	0.0434782608695652	0.0140350877192982	0.00342465753424658	0.0714285714285714	0.0201238390092879	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0111"	108212	108706	"+"	"glutathione peroxidase [EC:1.11.1.9]"	"K00432"	"btuE"	"O"	9.71496437054632	10.2425742574257	8.56521739130435	6.83508771929825	6.61986301369863	5.5	9.84210526315789	5	-0.276712261938021	0.468007022405335	0.614995581830798	NA	-0.396288195193029	0.00729976579648768	0.0624157918934749	NA
"DLM_0112"	108834	109514	"-"	"tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]"	"K03439"	"COG0220"	"R"	7.16152019002375	7.01980198019802	8.60869565217391	6.86666666666667	6.98972602739726	4.85714285714286	7.26934984520124	4	0.170535379726876	0.885754172295761	0.707310806205682	NA	-0.582261973182052	0.137190606633064	0.306144320901887	NA
"DLM_0113"	109551	110468	"-"	NA	NA	"wcaG"	"MG"	27.6532066508314	28.7376237623762	30.5652173913043	24.0982456140351	25.9109589041096	23.7142857142857	28.2755417956656	12	0.048264676446564	0.182614759612489	0.46847569501967	NA	-0.111073429338079	0.253518162074756	0.369490454302279	NA
"DLM_0114"	110453	110566	"-"	"secreted frizzled-related protein 1"	"K02166"	NA	NA	12.1235154394299	11.6212871287129	9.1304347826087	7.98947368421053	8.3972602739726	7.28571428571429	11.6842105263158	5	-0.504046049664033	0.109657528966453	0.402387889579767	NA	-0.215790007970715	0.30960994950556	0.393420612222953	NA
"DLM_0115"	110528	111544	"+"	"CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]"	"K00523"	"fdx"	"C"	24.1425178147268	23.9232673267327	24.4347826086957	17.4035087719298	18.6267123287671	16.2142857142857	24.859133126935	13	-0.0797767651718063	0.255192018888344	0.521387884340629	NA	-0.195311181802815	0.105796291514285	0.273274274911492	NA
"DLM_0116"	111796	111933	"+"	"melanocortin 3 receptor"	"K04201/K03758"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0117"	112315	113754	"+"	"arginine:ornithine antiporter / lysine permease"	"K03758"	"potE"	"E"	29.5320665083135	29.9925742574257	44.0434782608696	30.7228070175439	32.8458904109589	36.7142857142857	30.156346749226	16	0.480575945189177	0.00901852289148778	0.115439803368968	NA	0.171626778480546	0.813683700960856	0.535658820195451	NA
"DLM_0118"	113828	115063	"+"	"arginine deiminase [EC:3.5.3.6]"	"K01478"	NA	"E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0119"	115155	116165	"+"	"ornithine carbamoyltransferase [EC:2.1.3.3]"	"K00611"	NA	"E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0120"	116196	116336	"+"	"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchanger 1 protein"	"K12365"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0121"	116542	117486	"+"	"carbamate kinase [EC:2.7.2.2]"	"K00926"	NA	"E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0122"	117597	118634	"-"	"NTE family protein"	"K07001"	"rssA"	"R"	34.5985748218527	35.5668316831683	30.0869565217391	30.6736842105263	31.3938356164384	37.4285714285714	36.3065015479876	14	-0.296567855738769	0.233730596297408	0.508741517276814	NA	0.204378564946194	0.193259090038406	0.340694059722099	NA
"DLM_0123"	118862	119200	"+"	"PadR family transcriptional regulator, regulatory protein PadR"	"K10947"	"COG1695"	"K"	13.7719714964371	13.7821782178218	12.0869565217391	11.6701754385965	12.1678082191781	10.0714285714286	14.3575851393189	7	-0.291951278276871	0.605055698354918	0.651029918165109	NA	-0.312453872037944	0.549698118106866	0.475582901740039	NA
"DLM_0124"	119197	120027	"+"	NA	NA	"COG4709"	"S"	17.7173396674584	17.4925742574257	18.6086956521739	15.3052631578947	16.0753424657534	18.1428571428571	16.640866873065	9	-0.0263922382662459	0.379281108954695	0.580650383227471	NA	0.157253525807116	0.700772110338034	0.514765446506635	NA
"DLM_0125"	120103	120660	"-"	"adenine phosphoribosyltransferase [EC:2.4.2.7]"	"K00759"	"apt"	"F"	6.75059382422803	6.46534653465347	3.60869565217391	4.28070175438596	4.18835616438356	2.85714285714286	6.10216718266254	4	-1.01500216333925	0.166375150164879	0.460422928531328	NA	-0.700192972849672	0.00872215612778688	0.0685755463509396	NA
"DLM_0126"	120761	122059	"-"	"adenine/guanine/hypoxanthine permease"	"K06901"	"COG2252"	"R"	36.7149643705463	37.5618811881188	55.5217391304348	37.7719298245614	41.527397260274	38.8571428571429	37.405572755418	13	0.500840977584179	0.10799630122026	0.402012228115032	NA	-0.0444150616416434	0.58532020439024	0.486822948526004	NA
"DLM_0127"	122227	122856	"+"	"guanylate kinase [EC:2.7.4.8]"	"K00942"	"gmk"	"F"	0.00712589073634204	0.00742574257425743	0.0434782608695652	0.0140350877192982	0.023972602739726	0.0714285714285714	0.00773993808049536	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0128"	122926	123132	"+"	"DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]"	"K03060"	NA	"K"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0129"	123156	125312	"+"	"GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]"	"K01139"	"spoT"	"TK"	7.7624703087886	7.37871287128713	6.34782608695652	11.6947368421053	11.2431506849315	27	7.23374613003096	14	-0.450565979538912	0.1162042938809	0.409381283684164	NA	1.10354044446464	0.240048724323402	0.361580610593542	NA
"DLM_0130"	125316	125516	"+"	"sulfur carrier protein"	"K03154"	NA	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0131"	125539	126333	"+"	"thiazole synthase [EC:2.8.1.10]"	"K03149"	"thiG"	"H"	17.0308788598575	17.5990099009901	19.3478260869565	12.7614035087719	14.0034246575342	23.5	18.0139318885449	8	0.074535408156441	0.892158730200717	0.707310806205682	NA	0.79090440127701	0.407123958120385	0.434957643195425	NA
"DLM_0132"	126465	126677	"+"	"small subunit ribosomal protein S21"	"K02970"	NA	"J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0133"	126785	127231	"+"	"uncharacterized protein"	"K09117"	NA	"S"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0134"	127295	129076	"+"	"DNA primase [EC:2.7.7.101]"	"K02316"	"dnaG"	"L"	0.0855106888361045	0.099009900990099	0.0434782608695652	0.0842105263157895	0.0410958904109589	0.0714285714285714	0.123839009287926	1	-1.0708039550076	NA	NA	NA	NA	NA	NA	NA
"DLM_0135"	129148	131076	"+"	"RNA polymerase primary sigma factor"	"K03086"	"rpoS"	"K"	0.00475059382422803	0.00247524752475248	0.0434782608695652	0.00350877192982456	0.0171232876712329	0.571428571428571	0.00154798761609907	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0137"	131586	132854	"+"	NA	NA	"gltP"	"C"	12.3824228028504	12.9257425742574	21.9130434782609	17.4877192982456	18.4486301369863	27.4285714285714	12.2600619195046	9	0.728502825338618	0.000404207160858543	0.0118776743808688	NA	0.566577373891566	0.060207364380249	0.213313264927337	NA
"DLM_0138"	133021	134097	"+"	"L-asparaginase [EC:3.5.1.1]"	"K01424"	"ansB"	"EJ"	18.8004750593824	19.0841584158416	18.9565217391304	19.8736842105263	20.8287671232877	27.0714285714286	19.140866873065	11	-0.0861987128018962	0.529766792255372	0.630820301577317	NA	0.325339023933207	0.692956671476395	0.513479549662445	NA
"DLM_0139"	134295	135626	"-"	"two-component system, response regulator AauR"	"K17061/K10126"	"atoC"	"T"	12.1638954869359	12.9158415841584	23.0434782608696	17.1719298245614	18.6301369863014	23.8571428571429	12.4458204334365	8	0.790393991171025	0.00484157913827827	0.0761841906247168	NA	0.332193172814518	0.124088560553073	0.293997605969556	NA
"DLM_0140"	135619	137478	"-"	"two-component system, sensor histidine kinase AauS [EC:2.7.13.3]"	"K17060/K10125"	"COG4191"	"T"	21.4441805225653	21.0940594059406	35.2608695652174	29.5473684210526	32.4315068493151	44	21.2430340557276	18	0.62262734403448	0.105657668593095	0.400157136073273	NA	0.490226837128712	0.397652101470263	0.433998301362965	NA
"DLM_0141"	137647	139236	"-"	"methyl-accepting chemotaxis protein"	"K03406/K03776"	"tar"	"T"	23.7125890736342	24.7450495049505	29.5652173913043	23.3859649122807	23.5924657534247	25.1428571428571	25.6671826625387	14	0.220595342079557	0.367014019424062	0.573856152788361	NA	0.015041182886478	0.449567160499613	0.446078506160826	NA
"DLM_0142"	139261	139398	"-"	"H+/K+-exchanging ATPase subunit alpha [EC:7.2.2.19]"	"K01542"	NA	NA	0.389548693586698	0.482673267326733	2.65217391304348	0.407017543859649	0.417808219178082	0.5	0.377708978328173	1	2.67230637937952	NA	NA	NA	0.214077153124444	NA	NA	NA
"DLM_0143"	139413	140318	"-"	NA	NA	"lysR"	"K"	6.93586698337292	7.38861386138614	7.1304347826087	5.28771929824561	5.30479452054795	7.92857142857143	7.02012383900929	5	-0.0524947686046117	0.892330125756606	0.707310806205682	NA	0.506904128611041	0.11549701173373	0.283992546099145	NA
"DLM_0144"	140436	141671	"+"	"diaminopimelate decarboxylase [EC:4.1.1.20]"	"K01586"	"lysA"	"E"	22.603325415677	23.8193069306931	6.52173913043478	8.57894736842105	4.6541095890411	3.07142857142857	25.4334365325077	15	-1.89724343284878	7.49856439129346e-05	0.00370497768191322	"Depleted"	-1.62270316233864	2.41226578909139e-05	0.000587443554299335	"Depleted"
"DLM_0145"	142012	143130	"-"	"major outer membrane protein P.IB"	"K18133"	"ompC"	"M"	25.6199524940618	24.9480198019802	27.2608695652174	22.680701754386	24.0342465753425	22.2857142857143	25.8173374613003	15	-0.00963756792622267	0.704036925225603	0.66614102298018	NA	-0.139279653102688	0.181337693427667	0.333050959484518	NA
"DLM_0146"	143537	143836	"-"	"hyperosmotically inducible periplasmic protein"	"K04065"	"osmY"	"R"	8.23277909738717	8.26485148514852	8.8695652173913	7.80701754385965	8.31849315068493	10.9285714285714	8.42260061919505	3	0.0124904492460401	0.92707914161685	0.713093019893942	NA	0.402501448145942	0.0920410637690128	0.25737198237599	NA
"DLM_0147"	144016	145344	"+"	"membrane-bound lytic murein transglycosylase A [EC:4.2.2.-]"	"K08304"	"mltA"	"M"	5.19239904988124	4.7970297029703	8.47826086956522	3.44561403508772	3.06849315068493	16.7857142857143	4.59133126934984	10	0.61237367451242	0.0414405489598133	0.264540402625058	NA	2.23118610004164	0.636986963744456	0.500272343159675	NA
"DLM_0148"	145370	146485	"+"	"HlyD family secretion protein"	"K02005/K03585"	"acrA"	"M"	13.9311163895487	13.1633663366337	16.9565217391304	12.3684210526316	13.2876712328767	9.78571428571429	14.2925696594427	9	0.188535967268454	0.911663856542477	0.709903212058036	NA	-0.420672233018579	0.0404987631654359	0.172373857913618	NA
"DLM_0149"	146499	149651	"+"	"hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family"	"K03296"	NA	"V"	27.541567695962	28.4480198019802	30.304347826087	25.1333333333333	26.4691780821918	25	28.046439628483	23	0.0376066572220099	0.157798629853317	0.456426391243672	NA	-0.108168141181547	0.0814454432860931	0.245520575871344	NA
"DLM_0150"	149754	150608	"+"	NA	NA	"hisJ"	"ET"	11.9809976247031	11.0668316831683	13.7826086956522	11.5754385964912	11.1472602739726	8.64285714285714	11.625386996904	9	0.103980053642064	0.501471902269222	0.624025795182171	NA	-0.515344349867456	0.0610601178068251	0.215540661847944	NA
"DLM_0151"	150635	151528	"-"	"LysR family transcriptional regulator, glycine cleavage system transcriptional activator"	"K03566"	"lysR"	"K"	13.9714964370546	13.5272277227723	21.2173913043478	14.6736842105263	14.9315068493151	18.4285714285714	14.7770897832817	10	0.503805999715644	0.19897256225425	0.485934757607814	NA	0.236451798031619	0.831073217998267	0.539358739693584	NA
"DLM_0152"	151605	152168	"+"	"chromate transporter"	"K07240"	"chrA"	"P"	7.58194774346793	7.37623762376238	10.0434782608696	7.82456140350877	7.80821917808219	9.21428571428572	8.58359133126935	4	0.310625151628426	0.488038057098107	0.620528280132293	NA	0.153102486809999	0.618995651345391	0.495772771877527	NA
"DLM_0153"	152162	152683	"+"	"chromate transporter"	"K07240"	"chrA"	"P"	13.1567695961995	12.7153465346535	15	13.5157894736842	13.5650684931507	78.3571428571429	14.1965944272446	4	0.0941637749369247	0.357073618317327	0.570692262450756	NA	2.45265904875415	0.542562827509019	0.475384959549327	NA
"DLM_0154"	152798	153766	"+"	NA	NA	"desA"	"I"	9.8479809976247	9.90841584158416	14	10.0315789473684	9.97602739726027	7.85714285714286	11.1517027863777	10	0.40909042857781	0.923195781486479	0.71201259929566	NA	-0.446892713057761	0.0850518259340504	0.248540966311064	NA
"DLM_0155"	153747	154808	"+"	"uroporphyrinogen decarboxylase [EC:4.1.1.37]"	"K01599"	"hemE"	"H"	0.0332541567695962	0.0346534653465347	0.260869565217391	0.0385964912280702	0.023972602739726	0.285714285714286	0.021671826625387	3	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0156"	155248	157473	"+"	"primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]"	"K04066"	"priA"	"L"	12.1353919239905	12.0173267326733	11.6086956521739	11.2912280701754	10.5102739726027	10.3571428571429	13.1439628482972	7	-0.177109526529284	0.408327572362571	0.592665548811631	NA	-0.248065449788598	0.844274990772047	0.540464864306526	NA
"DLM_0157"	157473	158900	"+"	"serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]"	"K07259"	"dacB"	"M"	27.7434679334917	28.1831683168317	27.6086956521739	26.0912280701754	25.7020547945205	86.7142857142857	32.0510835913313	15	-0.104963284292309	0.551068074688085	0.635319313387071	NA	1.64812251291637	0.164094955109099	0.322549397817018	NA
"DLM_0158"	158942	159184	"+"	"glutaredoxin 3"	"K03676"	"grxC"	"O"	7.26128266033254	6.71287128712871	6.21739130434783	7.11929824561404	7.67808219178082	6.07142857142857	8.19504643962848	4	-0.318908453673867	0.216826426935566	0.498752869301185	NA	-0.312458987424545	0.107529234396808	0.273274274911492	NA
"DLM_0159"	159322	159774	"+"	"preprotein translocase subunit SecB"	"K03071"	"secB"	"U"	1.23040380047506	1.43811881188119	0.956521739130435	0.515789473684211	0.345890410958904	0.142857142857143	1.35913312693498	1	-0.458255622614543	NA	NA	NA	-1.93496911864195	NA	NA	NA
"DLM_0160"	159774	160220	"+"	"SH3 domain protein"	"K07184"	"COG3807"	"S"	3.71021377672209	3.55445544554455	1.8695652173913	1.69473684210526	1.09931506849315	0.785714285714286	3.4969040247678	2	-1.08379293700517	0.502166206844931	0.624086777511536	NA	-1.19174453400406	0.167230050960787	0.324317756021464	NA
"DLM_0161"	160224	161228	"+"	"glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"	"K00057"	"gpsA"	"C"	0.532066508313539	0.487623762376238	1.34782608695652	0.192982456140351	0.123287671232877	0.214285714285714	0.434984520123839	2	-0.379850758598228	NA	NA	NA	-0.463217228368787	NA	NA	NA
"DLM_0162"	161313	161543	"-"	"cation/acetate symporter"	"K14393/K04773"	NA	NA	2.65558194774347	2.76237623762376	2	2.39298245614035	2.60958904109589	2.78571428571429	2.71826625386997	3	-0.504021470351463	0.843583859644441	0.701752238750699	NA	0.136477516032488	0.8816981214674	0.54547068883622	NA
